,NPPES Provider ZIP Code,NPPES Provider State,total_claims,opioid_claims,extended_release_opioid_claims,zipcode,county
2038,44320,OH,169631,11153,173,44320,['Summit County']
2039,4103,ME,193815,12911,262,04103,['Cumberland County']
2040,24503,VA,80545,6109,112,24503,['Lynchburg city']
2041,21227,MD,110498,15827,1631,21227,['Baltimore County']
2042,86409,AZ,445158,39288,2715,86409,['Mohave County']
2043,93420,CA,111653,7637,157,93420,['San Luis Obispo County']
2044,22025,VA,26260,754,0,22025,['Prince William County']
2045,75092,TX,506470,32146,763,75092,['Grayson County']
2046,37403,TN,614297,87043,4353,37403,['Hamilton County']
2047,81413,CO,39049,2489,121,81413,['Delta County']
2048,47250,IN,393504,27403,423,47250,['Jefferson County']
2049,40202,KY,955287,106294,2460,40202,['Jefferson County']
2050,45638,OH,267845,14863,55,45638,['Lawrence County']
2051,63144,MO,86673,5972,304,63144,['St. Louis County']
2052,1151,MA,64089,4004,268,01151,['Hampden County']
2053,63031,MO,680917,46514,877,63031,['St. Louis County']
2054,29410,SC,12594,749,0,29410,['Berkeley County']
2055,24018,VA,583051,47645,1389,24018,['Roanoke County']
2056,17042,PA,502311,40118,2648,17042,['Lebanon County']
2057,64133,MO,123298,6861,187,64133,['Jackson County']
2058,74056,OK,47265,3841,49,74056,['Osage County']
2059,70056,LA,393422,40658,509,70056,['Jefferson Parish']
2060,37923,TN,576933,69761,6690,37923,['Knox County']
2061,6320,CT,390665,29248,964,06320,['New London County']
2062,34209,FL,462042,39262,442,34209,['Manatee County']
2063,42071,KY,464996,26699,501,42071,['Calloway County']
2064,4679,ME,29136,1593,56,04679,['Hancock County']
2065,38703,MS,319597,16034,211,38703,['Washington County']
2066,92835,CA,830024,61378,3906,92835,['Orange County']
2067,48723,MI,326089,25437,804,48723,['Tuscola County']
2068,22211,VA,580,250,0,22211,['Arlington County']
2069,14221,NY,1524257,140127,9263,14221,['Erie County']
2070,46032,IN,493627,45324,725,46032,['Hamilton County']
2071,59715,MT,287175,19995,876,59715,['Gallatin County']
2072,4054,ME,41527,2798,181,04054,[None]
2073,66757,KS,68167,5186,324,66757,['Wilson County']
2074,27534,NC,767130,49943,1804,27534,['Wayne County']
2075,98374,WA,120349,11039,435,98374,['Pierce County']
2076,17331,PA,566191,25786,1246,17331,['York County']
2077,42003,KY,1199977,131807,3694,42003,['McCracken County']
2078,15146,PA,585454,39891,700,15146,['Allegheny County']
2079,35950,AL,533334,41086,746,35950,['Marshall County']
2080,83442,ID,55513,3656,67,83442,['Jefferson County']
2081,35213,AL,419288,68486,3132,35213,['Jefferson County']
2082,17604,PA,84224,5501,140,17604,[None]
2083,23221,VA,42652,3039,101,23221,['Richmond city']
2084,30315,GA,79078,3913,17,30315,['Fulton County']
2085,97814,OR,130651,11592,612,97814,['Baker County']
2086,70380,LA,283065,16970,74,70380,['St. Mary Parish']
2087,87107,NM,201019,13168,454,87107,['Bernalillo County']
2088,97062,OR,352106,29360,1042,97062,['Washington County']
2089,83702,ID,274174,61246,4572,83702,['Ada County']
2090,65212,MO,168108,21884,277,65212,[None]
2091,67156,KS,201283,12557,572,67156,['Cowley County']
2092,91405,CA,712570,37561,1263,91405,['Los Angeles County']
2093,45694,OH,238376,18872,1236,45694,['Scioto County']
2094,28403,NC,487925,55484,3619,28403,['New Hanover County']
2095,97756,OR,280027,18568,421,97756,['Deschutes County']
2096,60714,IL,274810,8093,14,60714,['Cook County']
2097,61068,IL,109484,4487,82,61068,['Ogle County']
2098,49036,MI,220567,14509,152,49036,['Branch County']
2099,19141,PA,411759,34050,598,19141,['Philadelphia County']
2100,85546,AZ,216918,20380,1240,85546,['Graham County']
2101,68847,NE,300068,13279,204,68847,['Buffalo County']
2102,34233,FL,351013,49235,3251,34233,['Sarasota County']
2103,13365,NY,69604,3601,126,13365,['Herkimer County']
2104,17201,PA,735069,47977,2015,17201,['Franklin County']
2105,61605,IL,116331,12142,271,61605,['Peoria County']
2106,29527,SC,48274,2928,47,29527,['Horry County']
2107,14305,NY,173413,5506,178,14305,['Niagara County']
2108,8361,NJ,165134,8144,143,08361,['Cumberland County']
2109,92691,CA,714252,40903,1032,92691,['Orange County']
2110,89419,NV,11148,814,34,89419,['Pershing County']
2111,27858,NC,181231,14330,676,27858,['Pitt County']
2112,56303,MN,853987,56096,2261,56303,['Stearns County']
2113,73120,OK,796937,54148,1734,73120,['Oklahoma County']
2114,55041,MN,88761,4803,38,55041,['Wabasha County']
2115,92131,CA,39550,2922,40,92131,['San Diego County']
2116,28204,NC,428332,81116,6306,28204,['Mecklenburg County']
2117,16507,PA,182007,14937,365,16507,['Erie County']
2118,28734,NC,307364,19950,282,28734,['Macon County']
2119,7002,NJ,576501,39584,1643,07002,['Hudson County']
2120,89183,NV,73306,4635,455,89183,['Clark County']
2121,95376,CA,271306,22070,1512,95376,['San Joaquin County']
2122,10466,NY,281487,7695,118,10466,['Bronx County']
2123,78654,TX,206585,14671,657,78654,['Burnet County']
2124,11203,NY,857298,27263,805,11203,['Kings County']
2125,53217,WI,96716,7561,57,53217,['Milwaukee County']
2126,11375,NY,919886,21480,229,11375,['Queens County']
2127,36301,AL,1130369,96393,1903,36301,['Houston County']
2128,62781,IL,42044,7384,499,62781,[None]
2129,85283,AZ,379736,23822,879,85283,['Maricopa County']
2130,70127,LA,57042,5869,0,70127,['Orleans Parish']
2131,70115,LA,1104328,90296,1730,70115,['Orleans Parish']
2132,60804,IL,167521,6957,32,60804,['Cook County']
2133,88011,NM,681015,43126,1060,88011,['Doa Ana County']
2134,73507,OK,42671,5335,371,73507,['Comanche County']
2135,39120,MS,351276,24564,351,39120,['Adams County']
2136,37380,TN,63744,4644,43,37380,['Marion County']
2137,27607,NC,487971,50019,2772,27607,['Wake County']
2138,32751,FL,248641,15949,713,32751,['Orange County']
2139,28054,NC,1110028,97981,2408,28054,['Gaston County']
2140,28202,NC,122984,4756,32,28202,['Mecklenburg County']
2141,31501,GA,738815,52565,753,31501,['Ware County']
2142,28137,NC,14660,483,0,28137,['Stanly County']
2143,99603,AK,49550,5574,239,99603,['Kenai Peninsula Borough']
2144,86401,AZ,152899,11325,388,86401,['Mohave County']
2145,30215,GA,91721,4286,106,30215,['Fayette County']
2146,21229,MD,328974,30211,1731,21229,['Baltimore city']
2147,24836,WV,69900,3776,0,24836,[None]
2148,3756,NH,387514,37456,2288,03756,[None]
2149,40241,KY,280151,38886,653,40241,['Jefferson County']
2150,11354,NY,969595,14417,253,11354,['Queens County']
2151,35630,AL,970886,68055,993,35630,['Lauderdale County']
2152,63129,MO,80967,4644,64,63129,['St. Louis County']
2153,70119,LA,192708,9469,162,70119,['Orleans Parish']
2154,92122,CA,43609,3534,59,92122,['San Diego County']
2155,11518,NY,26241,1670,15,11518,['Nassau County']
2156,14086,NY,7874,389,0,14086,['Erie County']
2157,77433,TX,91552,2545,0,77433,['Harris County']
2158,17557,PA,90062,4246,150,17557,['Lancaster County']
2159,72758,AR,439779,31189,464,72758,['Benton County']
2160,79382,TX,23445,1402,0,79382,['Lubbock County']
2161,43315,OH,14235,485,0,43315,['Morrow County']
2162,53705,WI,271740,12791,504,53705,['Dane County']
2163,24540,VA,190674,8488,130,24540,['Danville city']
2164,8505,NJ,60566,5348,224,08505,['Burlington County']
2165,89109,NV,299564,27645,2271,89109,['Clark County']
2166,54840,WI,63128,2668,19,54840,['Burnett County']
2167,98362,WA,228380,18509,637,98362,['Clallam County']
2168,21217,MD,88141,5054,0,21217,['Baltimore city']
2169,25301,WV,446797,58812,1540,25301,['Kanawha County']
2170,78405,TX,360834,26060,34,78405,['Nueces County']
2171,98040,WA,105651,7332,673,98040,['King County']
2172,33027,FL,386501,21553,714,33027,['Broward County']
2173,35058,AL,762479,66422,2270,35058,['Cullman County']
2174,24273,VA,469362,40362,414,24273,['Norton city']
2175,48098,MI,365079,18876,102,48098,['Oakland County']
2176,34474,FL,593034,52248,2331,34474,['Marion County']
2177,2840,RI,155203,7755,136,02840,['Newport County']
2178,46806,IN,87441,3442,17,46806,['Allen County']
2179,58503,ND,99256,7400,292,58503,['Burleigh County']
2180,58802,ND,1581,38,0,58802,[None]
2181,53211,WI,388759,36144,2089,53211,['Milwaukee County']
2182,58554,ND,111119,2865,65,58554,['Morton County']
2183,76262,TX,22855,1760,0,76262,['Denton County']
2184,88220,NM,280191,19475,578,88220,['Eddy County']
2185,83616,ID,181279,8952,255,83616,['Ada County']
2186,6492,CT,318370,26353,1050,06492,['New Haven County']
2187,29201,SC,436303,32085,463,29201,['Richland County']
2188,15203,PA,175774,25008,534,15203,['Allegheny County']
2189,10037,NY,144330,6715,118,10037,['New York County']
2190,30032,GA,85253,4528,0,30032,['DeKalb County']
2191,30303,GA,488237,32723,555,30303,['Fulton County']
2192,30009,GA,52046,4520,219,30009,['Fulton County']
2193,38128,TN,228078,16754,164,38128,['Shelby County']
2194,71854,AR,180702,12087,31,71854,['Miller County']
2195,77047,TX,35377,2269,0,77047,['Harris County']
2196,30033,GA,544537,53128,1548,30033,['DeKalb County']
2197,79907,TX,115227,5052,0,79907,['El Paso County']
2198,30341,GA,70882,3288,25,30341,['DeKalb County']
2199,36117,AL,726400,54044,1423,36117,['Montgomery County']
2200,28398,NC,37613,1774,0,28398,['Duplin County']
2201,63026,MO,256539,16245,234,63026,['St. Louis County']
2202,37130,TN,537180,29251,578,37130,['Rutherford County']
2203,89316,NV,5916,608,33,89316,['Eureka County']
2204,30141,GA,214715,11109,277,30141,['Paulding County']
2205,47714,IN,631294,72135,4231,47714,['Vanderburgh County']
2206,27405,NC,522226,21453,208,27405,['Guilford County']
2207,31909,GA,183724,55364,3882,31909,['Muscogee County']
2208,7018,NJ,307931,12197,123,07018,['Essex County']
2209,21225,MD,167674,14275,271,21225,['Baltimore city']
2210,75057,TX,140521,10954,281,75057,['Denton County']
2211,89145,NV,229072,18396,962,89145,['Clark County']
2212,54703,WI,329227,27266,1744,54703,['Eau Claire County']
2213,7652,NJ,455495,33830,1142,07652,['Bergen County']
2214,62966,IL,187147,16639,455,62966,['Jackson County']
2215,85204,AZ,269874,16755,270,85204,['Maricopa County']
2216,2747,MA,990206,53479,2045,02747,['Bristol County']
2217,8234,NJ,198040,23492,319,08234,['Atlantic County']
2218,2740,MA,637384,22905,372,02740,['Bristol County']
2219,30274,GA,483282,40440,1333,30274,['Clayton County']
2220,17102,PA,95935,4094,56,17102,['Dauphin County']
2221,30310,GA,103793,4735,26,30310,['Fulton County']
2222,28086,NC,280953,15068,213,28086,['Cleveland County']
2223,35601,AL,650481,88314,7064,35601,['Morgan County']
2224,38614,MS,401630,18907,179,38614,['Coahoma County']
2225,38671,MS,684809,58140,1899,38671,['DeSoto County']
2226,77304,TX,739314,39516,410,77304,['Montgomery County']
2227,67124,KS,167763,9471,406,67124,['Pratt County']
2228,8753,NJ,292845,15940,369,08753,['Ocean County']
2229,63801,MO,520544,28558,261,63801,['Scott County']
2230,75104,TX,228069,9784,36,75104,['Dallas County']
2231,91505,CA,646118,37794,968,91505,['Los Angeles County']
2232,44115,OH,155636,8536,39,44115,['Cuyahoga County']
2233,29708,SC,54420,2248,0,29708,['York County']
2234,78628,TX,257440,11809,154,78628,['Williamson County']
2235,94558,CA,581252,51503,3359,94558,['Napa County']
2236,27615,NC,173379,7394,167,27615,['Wake County']
2237,48170,MI,148075,8156,86,48170,['Wayne County']
2238,84070,UT,130831,10149,663,84070,['Salt Lake County']
2239,93422,CA,77670,5589,323,93422,['San Luis Obispo County']
2240,43138,OH,195118,9564,109,43138,['Hocking County']
2241,6518,CT,276343,27876,551,06518,['New Haven County']
2242,47905,IN,422782,57103,4422,47905,['Tippecanoe County']
2243,91403,CA,355949,21337,666,91403,['Los Angeles County']
2244,46224,IN,35832,3517,52,46224,['Marion County']
2245,2571,MA,168364,8709,321,02571,['Plymouth County']
2246,60169,IL,377173,16734,430,60169,['Cook County']
2247,63019,MO,46776,1721,0,63019,['Jefferson County']
2248,92071,CA,157731,10867,415,92071,['San Diego County']
2249,90621,CA,107457,2055,23,90621,['Orange County']
2250,94022,CA,52681,1762,58,94022,['Santa Clara County']
2251,63703,MO,936995,83590,2151,63703,['Cape Girardeau County']
2252,60614,IL,216050,9121,243,60614,['Cook County']
2253,31901,GA,728540,35546,408,31901,['Muscogee County']
2254,37421,TN,658049,121812,10498,37421,['Hamilton County']
2255,26330,WV,585639,39342,770,26330,['Harrison County']
2256,87301,NM,186656,16564,720,87301,['McKinley County']
2257,26323,WV,10042,503,0,26323,[None]
2258,76002,TX,3004,194,0,76002,['Tarrant County']
2259,62704,IL,602058,33645,534,62704,['Sangamon County']
2260,60523,IL,78827,7663,469,60523,['DuPage County']
2261,31210,GA,505982,55298,2453,31210,['Bibb County']
2262,29706,SC,174508,13032,31,29706,['Chester County']
2263,39648,MS,420210,31811,689,39648,['Pike County']
2264,11236,NY,382749,5382,31,11236,['Kings County']
2265,7111,NJ,180261,8222,29,07111,['Essex County']
2266,4543,ME,69100,3844,55,04543,['Lincoln County']
2267,8360,NJ,610959,38473,942,08360,['Cumberland County']
2268,79915,TX,418900,22323,35,79915,['El Paso County']
2269,8618,NJ,127360,5770,125,08618,['Mercer County']
2270,63112,MO,230037,15537,127,63112,['St. Louis city']
2271,27704,NC,931653,99756,4991,27704,['Durham County']
2272,41075,KY,27925,5097,0,41075,['Campbell County']
2273,7626,NJ,15115,425,11,07626,['Bergen County']
2274,28117,NC,570694,52558,3062,28117,['Iredell County']
2275,10591,NY,155457,5763,113,10591,['Westchester County']
2276,39046,MS,261017,19173,133,39046,['Madison County']
2277,4736,ME,124553,7740,243,04736,['Aroostook County']
2278,62234,IL,114576,7265,127,62234,['Madison County']
2279,36701,AL,585746,42720,1603,36701,['Dallas County']
2280,43240,OH,39469,10981,971,43240,['Delaware County']
2281,77096,TX,149003,5861,0,77096,['Harris County']
2282,60035,IL,276799,10282,136,60035,['Lake County']
2283,7054,NJ,279390,13367,497,07054,['Morris County']
2284,75234,TX,179724,14743,45,75234,['Dallas County']
2285,6515,CT,81990,2341,51,06515,['New Haven County']
2286,12182,NY,52828,2830,65,12182,['Rensselaer County']
2287,45601,OH,690883,56925,1044,45601,['Ross County']
2288,20774,MD,169129,8789,251,20774,"[""Prince George's County""]"
2289,28211,NC,692933,54969,2413,28211,['Mecklenburg County']
2290,90247,CA,255805,10780,76,90247,['Los Angeles County']
2291,37321,TN,178658,13980,800,37321,['Rhea County']
2292,33127,FL,47460,1836,0,33127,['Miami-Dade County']
2293,3054,NH,63748,4225,336,03054,['Hillsborough County']
2294,45040,OH,389699,21230,671,45040,['Warren County']
2295,20706,MD,164234,7025,123,20706,"[""Prince George's County""]"
2296,75094,TX,21081,1017,0,75094,['Collin County']
2297,4101,ME,309015,16723,416,04101,['Cumberland County']
2298,4210,ME,225039,16501,366,04210,['Androscoggin County']
2299,10470,NY,13858,2473,261,10470,['Bronx County']
2300,63901,MO,1191514,90228,1513,63901,['Butler County']
2301,60617,IL,524597,21422,188,60617,['Cook County']
2302,10452,NY,151974,3261,56,10452,['Bronx County']
2303,30329,GA,214121,18591,301,30329,['DeKalb County']
2304,92544,CA,249451,20474,399,92544,['Riverside County']
2305,32223,FL,121010,8541,222,32223,['Duval County']
2306,11040,NY,367957,15363,354,11040,['Nassau County']
2307,7733,NJ,242757,12923,227,07733,['Monmouth County']
2308,85028,AZ,139946,16270,1023,85028,['Maricopa County']
2309,75227,TX,55810,3749,0,75227,['Dallas County']
2310,20748,MD,107133,5146,98,20748,"[""Prince George's County""]"
2311,73139,OK,279931,51770,2399,73139,['Oklahoma County']
2312,91731,CA,219906,8563,70,91731,['Los Angeles County']
2313,32606,FL,170208,8959,161,32606,['Alachua County']
2314,46845,IN,419995,35910,2756,46845,['Allen County']
2315,76013,TX,162623,7020,11,76013,['Tarrant County']
2316,90047,CA,55117,4181,0,90047,['Los Angeles County']
2317,15219,PA,341223,22285,805,15219,['Allegheny County']
2318,90292,CA,168902,16073,518,90292,['Los Angeles County']
2319,56401,MN,405384,25006,485,56401,['Crow Wing County']
2320,92025,CA,759729,48668,1030,92025,['San Diego County']
2321,61603,IL,452494,32237,338,61603,['Peoria County']
2322,70806,LA,924215,67515,1734,70806,['East Baton Rouge Parish']
2323,94710,CA,85285,7005,485,94710,['Alameda County']
2324,32082,FL,93971,4385,0,32082,['St. Johns County']
2325,70808,LA,2008812,113187,1813,70808,['East Baton Rouge Parish']
2326,22042,VA,117176,10790,322,22042,['Fairfax County']
2327,19027,PA,289576,24962,1414,19027,['Montgomery County']
2328,40336,KY,190682,9260,14,40336,['Estill County']
2329,5403,VT,207203,16986,1267,05403,['Chittenden County']
2330,30281,GA,706409,87947,4809,30281,['Henry County']
2331,76549,TX,106838,10685,95,76549,['Bell County']
2332,75604,TX,71986,3118,23,75604,['Gregg County']
2333,17522,PA,431740,21396,655,17522,['Lancaster County']
2334,64116,MO,403688,40066,1591,64116,['Clay County']
2335,60203,IL,1457,102,0,60203,['Cook County']
2336,43613,OH,69353,3005,0,43613,['Lucas County']
2337,34983,FL,19901,805,0,34983,['St. Lucie County']
2338,39365,MS,88455,4881,161,39365,['Neshoba County']
2339,56277,MN,80783,3954,45,56277,['Renville County']
2340,79763,TX,191989,8731,46,79763,['Ector County']
2341,11103,NY,390269,9108,97,11103,['Queens County']
2342,11944,NY,38996,2366,80,11944,['Suffolk County']
2343,19007,PA,141970,8944,260,19007,['Bucks County']
2344,21117,MD,237073,36587,3901,21117,['Baltimore County']
2345,59047,MT,110377,6752,428,59047,['Park County']
2346,10595,NY,105359,5572,79,10595,['Westchester County']
2347,16544,PA,54003,7418,266,16544,['Erie County']
2348,28150,NC,905531,62011,932,28150,['Cleveland County']
2349,11702,NY,242254,25075,1457,11702,['Suffolk County']
2350,98664,WA,691264,57298,1803,98664,['Clark County']
2351,24577,VA,102436,4852,41,24577,['Halifax County']
2352,31326,GA,173475,9621,107,31326,['Effingham County']
2353,60048,IL,357721,20289,371,60048,['Lake County']
2354,84120,UT,242892,21022,848,84120,['Salt Lake County']
2355,63701,MO,323873,26013,720,63701,['Cape Girardeau County']
2356,99163,WA,95216,6319,171,99163,['Whitman County']
2357,40536,KY,333379,34851,788,40536,[None]
2358,26105,WV,441970,38370,1814,26105,['Wood County']
2359,23901,VA,143573,7552,186,23901,['Prince Edward County']
2360,25311,WV,91331,9460,39,25311,['Kanawha County']
2361,59840,MT,207626,21065,1243,59840,['Ravalli County']
2362,37909,TN,590875,52820,2677,37909,['Knox County']
2363,95355,CA,1066677,113860,4854,95355,['Stanislaus County']
2364,40422,KY,569318,41678,403,40422,['Boyle County']
2365,44906,OH,327551,22997,675,44906,['Richland County']
